username,period,source_year,source_url,length,length_short,length_long,has_digits,ends_with_digits,digit_ratio,has_underscore,has_dash,has_dot,has_special,separator_count,all_lowercase,has_uppercase,all_caps,camelCase,capitalized,contains_birth_year,contains_2k_year,has_leet,pattern_xX,triple_word_sep,word_count,mask_name_year,mask_first_last_dot,mask_first_last_dash,mask_camelCase,mask_CamelCase,mask_word_word,mask_wordNNN,mask_Word,mask_word,mask_starts_spec,mask_digit_heavy,alphanumeric_mix,primary_mask
_critic,2020-2026,2026,Slashdot,7,False,False,False,False,0.0,True,False,False,False,1,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
danny_codes,2020-2026,2026,HackerNews,11,False,False,False,False,0.0,True,False,False,False,1,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,True,False,False,False,False,False,False,word_word
abartlett_219,2020-2026,2021,Slashdot,13,False,True,True,True,0.23076923076923078,True,False,False,False,1,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
xenophonf,2020-2026,2024,HackerNews,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
joak,2020-2026,2022,HackerNews,4,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
3.2.3,2020-2026,2026,Slashdot,5,True,False,True,True,0.6,False,False,True,False,2,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,False,False,False,True,False,digit_heavy
handrous,2020-2026,2022,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
Ablar,2020-2026,2025,Slashdot,5,True,False,False,False,0.0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,Word
asveikau,2020-2026,2022,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
[ella],2020-2026,2022,Slashdot,6,True,False,False,False,0.0,False,False,False,True,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
_w00d_,2020-2026,2023,Slashdot,6,True,False,True,False,0.3333333333333333,True,False,False,False,2,True,False,False,False,False,False,False,True,False,True,0,False,False,False,False,False,False,False,False,False,True,False,True,starts_spec
89cents,2020-2026,2021,Slashdot,7,False,False,True,False,0.2857142857142857,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
felineflock,2020-2026,2026,HackerNews,11,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
0x1337,2020-2026,2024,Slashdot,6,True,False,True,True,0.8333333333333334,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,mixed
2nesser,2020-2026,2021,Slashdot,7,False,False,True,False,0.14285714285714285,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
acarr0,2020-2026,2024,Slashdot,6,True,False,True,True,0.16666666666666666,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
0x69,2020-2026,2023,Slashdot,4,True,False,True,True,0.75,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,mixed
lockhouse,2020-2026,2022,HackerNews,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
freedomben,2020-2026,2021,HackerNews,10,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
4pins,2020-2026,2023,Slashdot,5,True,False,True,False,0.2,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
nextlevelwizard,2020-2026,2021,HackerNews,15,False,True,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
abbyful,2020-2026,2020,Slashdot,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
3LP,2020-2026,2022,Slashdot,3,True,False,True,False,0.3333333333333333,False,False,False,False,0,False,True,True,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
_6B6E6F78_,2020-2026,2023,Slashdot,10,False,False,True,False,0.5,True,False,False,False,2,False,True,True,False,True,False,False,True,False,True,0,False,False,False,False,False,False,False,False,False,True,False,True,starts_spec
akomtu,2020-2026,2022,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
absurder,2020-2026,2024,Slashdot,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
m4lvin,2020-2026,2024,HackerNews,6,True,False,True,False,0.16666666666666666,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,True,mixed
nelox,2020-2026,2026,HackerNews,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
BuckyBeaver,2020-2026,2026,HackerNews,11,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
al_borland,2020-2026,2021,HackerNews,10,False,False,False,False,0.0,True,False,False,False,1,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,True,False,False,False,False,False,False,word_word
56uSquareWave,2020-2026,2022,Slashdot,13,False,True,True,False,0.15384615384615385,False,False,False,False,0,False,True,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
lovich,2020-2026,2020,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
cubefox,2020-2026,2026,HackerNews,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
1074j,2020-2026,2025,Slashdot,5,True,False,True,False,0.8,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,mixed
graderjs,2020-2026,2020,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
abimelech,2020-2026,2026,Slashdot,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
gnabgib,2020-2026,2020,HackerNews,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
KurSix,2020-2026,2026,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
20oz,2020-2026,2024,Slashdot,4,True,False,True,False,0.5,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
eichin,2020-2026,2022,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
aarohibirla,2020-2026,2025,Slashdot,11,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
605dave,2020-2026,2026,Slashdot,7,False,False,True,False,0.42857142857142855,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
Aash,2020-2026,2020,Slashdot,4,True,False,False,False,0.0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,Word
lazide,2020-2026,2023,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
groby_b,2020-2026,2020,HackerNews,7,False,False,False,False,0.0,True,False,False,False,1,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,True,False,False,False,False,False,False,word_word
hqudsi,2020-2026,2024,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
kevin_thibedeau,2020-2026,2024,HackerNews,15,False,True,False,False,0.0,True,False,False,False,1,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,True,False,False,False,False,False,False,word_word
88NoSoup4U88,2020-2026,2024,Slashdot,12,False,False,True,True,0.4166666666666667,False,False,False,False,0,False,True,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,True,mixed
atoav,2020-2026,2024,HackerNews,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
kevincox,2020-2026,2024,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
Trouble_007,2020-2026,2026,HackerNews,11,False,False,True,True,0.2727272727272727,True,False,False,False,1,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
adictator,2020-2026,2023,HackerNews,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
brnt,2020-2026,2023,HackerNews,4,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
TMWNN,2020-2026,2020,HackerNews,5,True,False,False,False,0.0,False,False,False,False,0,False,True,True,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
[Xorian],2020-2026,2022,Slashdot,8,False,False,False,False,0.0,False,False,False,True,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
Anon4Now,2020-2026,2020,HackerNews,8,False,False,True,False,0.125,False,False,False,False,0,False,True,False,False,True,False,False,True,False,False,2,False,False,False,False,False,False,False,False,False,False,False,True,mixed
1iar_parad0x,2020-2026,2024,Slashdot,12,False,False,True,False,0.16666666666666666,True,False,False,False,1,True,False,False,False,False,False,False,True,False,False,2,False,False,False,False,False,False,False,False,False,False,False,True,mixed
wiseowise,2020-2026,2024,HackerNews,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
maccard,2020-2026,2024,HackerNews,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
greenavocado,2020-2026,2022,HackerNews,12,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
toinbis,2020-2026,2025,HackerNews,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
tgv,2020-2026,2020,HackerNews,3,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
__aabppq7737,2020-2026,2025,Slashdot,12,False,False,True,True,0.3333333333333333,True,False,False,False,2,True,False,False,False,False,False,False,True,False,True,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
mkl95,2020-2026,2023,HackerNews,5,True,False,True,True,0.4,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
8ball629,2020-2026,2024,Slashdot,8,False,False,True,True,0.5,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
fzeroracer,2020-2026,2022,HackerNews,10,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
carlosjobim,2020-2026,2024,HackerNews,11,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
10Neon,2020-2026,2024,Slashdot,6,True,False,True,False,0.3333333333333333,False,False,False,False,0,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
duskwuff,2020-2026,2025,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
Aunche,2020-2026,2021,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,Word
28481k,2020-2026,2025,Slashdot,6,True,False,True,False,0.8333333333333334,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,mixed
1010delta,2020-2026,2020,Slashdot,9,False,False,True,False,0.4444444444444444,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
aaamr,2020-2026,2024,Slashdot,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
Aerbil313,2020-2026,2022,HackerNews,9,False,False,True,True,0.3333333333333333,False,False,False,False,0,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
tialaramex,2020-2026,2023,HackerNews,10,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
bigDinosaur,2020-2026,2023,HackerNews,11,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,True,False,False,False,False,False,False,False,False,camelCase
fosco,2020-2026,2020,HackerNews,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
imnotreallynew,2020-2026,2023,HackerNews,14,False,True,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
mantas,2020-2026,2026,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
NeverFade,2020-2026,2020,HackerNews,9,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
grimgrin,2020-2026,2024,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
dvoros,2020-2026,2026,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
yellow_lead,2020-2026,2022,HackerNews,11,False,False,False,False,0.0,True,False,False,False,1,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,True,False,False,False,False,False,False,word_word
moralestapia,2020-2026,2024,HackerNews,12,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
rossvor,2020-2026,2022,HackerNews,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
0ld_d0g,2020-2026,2026,Slashdot,7,False,False,True,False,0.2857142857142857,True,False,False,False,1,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,True,mixed
__aailob1448,2020-2026,2024,Slashdot,12,False,False,True,True,0.3333333333333333,True,False,False,False,2,True,False,False,False,False,False,False,True,False,True,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
23orgFlea,2020-2026,2025,Slashdot,9,False,False,True,False,0.2222222222222222,False,False,False,False,0,False,True,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
moreorless,2020-2026,2022,HackerNews,10,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
Aalst,2020-2026,2021,Slashdot,5,True,False,False,False,0.0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,Word
_hypx,2020-2026,2020,HackerNews,5,True,False,False,False,0.0,True,False,False,False,1,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
verdverm,2020-2026,2023,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
m463,2020-2026,2022,HackerNews,4,True,False,True,True,0.75,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
acceleratemarketing2,2020-2026,2020,Slashdot,20,False,True,True,True,0.05,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
voltagex_,2020-2026,2026,HackerNews,9,False,False,False,False,0.0,True,False,False,False,1,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
4im,2020-2026,2023,Slashdot,3,True,False,True,False,0.3333333333333333,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
myhoh,2020-2026,2020,HackerNews,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
MindGods,2020-2026,2025,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
geoblack,2020-2026,2021,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
sasawpg,2020-2026,2023,HackerNews,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
A10Mechanic,2020-2026,2023,Slashdot,11,False,False,True,False,0.18181818181818182,False,False,False,False,0,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,True,mixed
_Neurotic,2020-2026,2024,Slashdot,9,False,False,False,False,0.0,True,False,False,False,1,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
AAAWalrus,2020-2026,2022,Slashdot,9,False,False,False,False,0.0,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
_generica,2020-2026,2023,Slashdot,9,False,False,False,False,0.0,True,False,False,False,1,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
Fomite,2020-2026,2026,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,Word
negative_zero,2020-2026,2025,HackerNews,13,False,True,False,False,0.0,True,False,False,False,1,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,True,False,False,False,False,False,False,word_word
Arathorn,2020-2026,2022,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,Word
_krimson_,2020-2026,2024,Slashdot,9,False,False,False,False,0.0,True,False,False,False,2,True,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
A_D_E_P_T,2020-2026,2025,HackerNews,9,False,False,False,False,0.0,True,False,False,False,4,False,True,True,False,True,False,False,False,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,mixed
2bitcomputers,2020-2026,2024,Slashdot,13,False,True,True,False,0.07692307692307693,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
bauripalash,2020-2026,2026,HackerNews,11,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
sudosysgen,2020-2026,2025,HackerNews,10,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
aberkvam,2020-2026,2024,Slashdot,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
Gordonjcp,2020-2026,2021,HackerNews,9,False,False,False,False,0.0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,Word
chocolatkey,2020-2026,2025,HackerNews,11,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
toolz,2020-2026,2020,HackerNews,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
syntaxing,2020-2026,2022,HackerNews,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
12_West,2020-2026,2024,Slashdot,7,False,False,True,False,0.2857142857142857,True,False,False,False,1,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
aaronfaby,2020-2026,2026,Slashdot,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
_Shad0w_,2020-2026,2025,Slashdot,8,False,False,True,False,0.125,True,False,False,False,2,False,True,False,False,False,False,False,True,False,True,1,False,False,False,False,False,False,False,False,False,True,False,True,starts_spec
Rinzler89,2020-2026,2025,HackerNews,9,False,False,True,True,0.2222222222222222,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
gripfx,2020-2026,2026,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
aahmad,2020-2026,2021,Slashdot,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
api,2020-2026,2020,HackerNews,3,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
834r9394557r011,2020-2026,2026,Slashdot,15,False,True,True,True,0.8666666666666667,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,True,mixed
__aarrap2489,2020-2026,2024,Slashdot,12,False,False,True,True,0.3333333333333333,True,False,False,False,2,True,False,False,False,False,False,False,True,False,True,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
open-source-ux,2020-2026,2023,HackerNews,14,False,True,False,False,0.0,False,True,False,False,2,True,False,False,False,False,False,False,False,False,True,3,False,False,False,False,False,False,False,False,False,False,False,False,mixed
PhasmaFelis,2020-2026,2021,HackerNews,11,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
nemomarx,2020-2026,2023,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
aaade,2020-2026,2021,Slashdot,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
msnkarthik,2020-2026,2026,HackerNews,10,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
blue_cadet_3,2020-2026,2026,HackerNews,12,False,False,True,True,0.08333333333333333,True,False,False,False,2,True,False,False,False,False,False,False,True,False,True,2,False,False,False,False,False,False,False,False,False,False,False,False,mixed
mpfundstein,2020-2026,2021,HackerNews,11,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
Samuel253,2020-2026,2022,HackerNews,9,False,False,True,True,0.3333333333333333,False,False,False,False,0,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
msk-lywenn,2020-2026,2025,HackerNews,10,False,False,False,False,0.0,False,True,False,False,1,True,False,False,False,False,False,False,False,False,False,2,False,False,True,False,False,False,False,False,False,False,False,False,first_last_dash
AC5000,2020-2026,2021,Slashdot,6,True,False,True,True,0.6666666666666666,False,False,False,False,0,False,True,True,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
modeless,2020-2026,2025,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
1337p1rt3,2020-2026,2022,Slashdot,9,False,False,True,True,0.6666666666666666,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,True,mixed
rdtsc,2020-2026,2022,HackerNews,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
vagrantJin,2020-2026,2023,HackerNews,10,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,True,False,False,False,False,False,False,False,False,camelCase
abagelgoeswoof,2020-2026,2020,Slashdot,14,False,True,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
aCapitalist,2020-2026,2026,Slashdot,11,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,True,False,False,False,False,False,False,False,False,camelCase
doctorpangloss,2020-2026,2020,HackerNews,14,False,True,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
abaddononion,2020-2026,2023,Slashdot,12,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
