username,period,source_year,source_url
anniryynanen,2010-2014,2013,GitHub
aducom,2010-2014,2012,SourceForge
lentildill3,2010-2014,2011,GitHub
TeMPOraL,2010-2014,2011,HackerNews
peace29beet,2010-2014,2012,GitHub
valtron,2010-2014,2010,HackerNews
tdbeezy,2010-2014,2011,GitHub
snowwrestler,2010-2014,2011,HackerNews
ajrajaram,2010-2014,2014,GitHub
tlebsibemi,2010-2014,2011,GitHub
diegocbarboza,2010-2014,2011,GitHub
adelcher,2010-2014,2014,SourceForge
adnoh,2010-2014,2010,SourceForge
adampitt587,2010-2014,2014,SourceForge
adriantc,2010-2014,2012,SourceForge
jvoorhis,2010-2014,2013,HackerNews
jessaustin,2010-2014,2010,HackerNews
nataliatello,2010-2014,2012,GitHub
macaca-bot,2010-2014,2011,GitHub
eanzenberg,2010-2014,2013,HackerNews
mbianco,2010-2014,2013,GitHub
divaka,2010-2014,2012,GitHub
afvet,2010-2014,2012,SourceForge
abalakin,2010-2014,2010,SourceForge
abetker,2010-2014,2012,SourceForge
Rishatik,2010-2014,2010,GitHub
BenjaminLimb,2010-2014,2012,GitHub
ncvc,2010-2014,2011,HackerNews
tolos,2010-2014,2010,HackerNews
GVRV,2010-2014,2014,HackerNews
spherewedge0,2010-2014,2012,GitHub
adam-p-s,2010-2014,2013,SourceForge
abregoh,2010-2014,2011,SourceForge
jsavimbi,2010-2014,2014,HackerNews
aassaaa,2010-2014,2010,SourceForge
NarendraPrabhu,2010-2014,2014,GitHub
recepyildiz,2010-2014,2014,GitHub
cinquemb,2010-2014,2013,HackerNews
RivieraKid,2010-2014,2011,HackerNews
ciceroramos,2010-2014,2011,GitHub
Qaini,2010-2014,2012,GitHub
abe_is_fun,2010-2014,2010,Slashdot
accenteur,2010-2014,2013,SourceForge
scoofy,2010-2014,2011,HackerNews
acharbon,2010-2014,2010,SourceForge
ziempie,2010-2014,2014,GitHub
ForHackernews,2010-2014,2013,HackerNews
aalegado,2010-2014,2010,Slashdot
mikamin,2010-2014,2011,GitHub
Simplixity,2010-2014,2013,GitHub
Trufa,2010-2014,2010,HackerNews
adan0s,2010-2014,2013,SourceForge
acramon1,2010-2014,2010,SourceForge
arethuza,2010-2014,2012,HackerNews
(trb001),2010-2014,2012,Slashdot
peterbe,2010-2014,2012,HackerNews
acaraus,2010-2014,2010,SourceForge
abalg,2010-2014,2014,SourceForge
akaMartin,2010-2014,2014,GitHub
jamesseda,2010-2014,2011,HackerNews
acetogo,2010-2014,2012,SourceForge
francesca,2010-2014,2011,HackerNews
aaditya,2010-2014,2010,SourceForge
kadavy,2010-2014,2011,HackerNews
microcentury,2010-2014,2010,HackerNews
cgps,2010-2014,2011,GitHub
campnylon2,2010-2014,2012,GitHub
cmalpeli,2010-2014,2013,HackerNews
aadler,2010-2014,2011,SourceForge
skate2edger,2010-2014,2011,GitHub
adolfocarni0,2010-2014,2011,SourceForge
JoeStankowicz,2010-2014,2011,GitHub
agfitzp,2010-2014,2011,SourceForge
aardwulf,2010-2014,2011,SourceForge
ynenosyoh,2010-2014,2013,GitHub
crc,2010-2014,2011,HackerNews
asd,2010-2014,2010,HackerNews
Homunculiheaded,2010-2014,2012,HackerNews
icebraining,2010-2014,2013,HackerNews
abhishekkr,2010-2014,2012,SourceForge
JohnHsiang,2010-2014,2010,HackerNews
abonifa,2010-2014,2014,SourceForge
RaulMuroc,2010-2014,2011,GitHub
skittles,2010-2014,2010,HackerNews
xentronium,2010-2014,2011,HackerNews
mkolodny,2010-2014,2012,HackerNews
dankerlm,2010-2014,2014,GitHub
zissou,2010-2014,2011,HackerNews
tylerc515,2010-2014,2011,GitHub
aargon,2010-2014,2014,SourceForge
camelCase84,2010-2014,2010,GitHub
abhithekid,2010-2014,2012,SourceForge
camus,2010-2014,2012,HackerNews
mdiep,2010-2014,2013,HackerNews
adslight,2010-2014,2011,SourceForge
Dave_Rosenthal,2010-2014,2012,HackerNews
0b1knob,2010-2014,2014,Slashdot
a_baker,2010-2014,2012,SourceForge
achepburn,2010-2014,2014,SourceForge
alaaahmed,2010-2014,2013,GitHub
Aapje,2010-2014,2011,Slashdot
1gig,2010-2014,2014,Slashdot
jiangzh9,2010-2014,2012,GitHub
monehsieh,2010-2014,2012,GitHub
advaitk,2010-2014,2012,SourceForge
rohit89,2010-2014,2013,HackerNews
alpaslantavukcu,2010-2014,2012,GitHub
KirinDave,2010-2014,2011,HackerNews
abarallobre,2010-2014,2010,SourceForge
refund56yoke,2010-2014,2011,GitHub
mehdiahmadi,2010-2014,2010,GitHub
sogutgolgesi,2010-2014,2014,GitHub
adamzmisc,2010-2014,2012,SourceForge
1310nm,2010-2014,2013,Slashdot
af48,2010-2014,2014,SourceForge
Bamboocha2,2010-2014,2013,GitHub
sk3empire,2010-2014,2012,GitHub
ryusage,2010-2014,2014,HackerNews
eamonh,2010-2014,2012,GitHub
ItaliavsGiapponeindiretta,2010-2014,2014,GitHub
agdbrian,2010-2014,2011,SourceForge
a_datta,2010-2014,2014,SourceForge
aaabbbccc,2010-2014,2013,Slashdot
johncrei,2010-2014,2012,GitHub
tfrizzell,2010-2014,2011,GitHub
abhijit-kumar-roy,2010-2014,2010,Slashdot
aarggh,2010-2014,2012,Slashdot
needden76,2010-2014,2011,GitHub
mrmincent,2010-2014,2014,HackerNews
selectstar,2010-2014,2013,HackerNews
addictedtomosh,2010-2014,2010,SourceForge
1jpablo1,2010-2014,2012,Slashdot
admiyo,2010-2014,2010,SourceForge
sucrane,2010-2014,2011,GitHub
honeytech,2010-2014,2010,HackerNews
LIJINYU123,2010-2014,2013,GitHub
AbdelmounimKsiri,2010-2014,2012,Slashdot
sergiodiezmartos,2010-2014,2014,GitHub
xmwang9516,2010-2014,2011,GitHub
antonscipio,2010-2014,2013,GitHub
abegeman,2010-2014,2012,SourceForge
abisnabira,2010-2014,2011,Slashdot
badeozgule,2010-2014,2010,GitHub
shpoonj,2010-2014,2014,HackerNews
dougisfunny,2010-2014,2010,GitHub
saccarine,2010-2014,2010,GitHub
tux1c,2010-2014,2012,GitHub
umuru,2010-2014,2012,GitHub
malandrew,2010-2014,2014,HackerNews
adamtheawesome,2010-2014,2014,SourceForge
tomjen3,2010-2014,2013,HackerNews
znmeb,2010-2014,2013,HackerNews
jedc,2010-2014,2014,HackerNews
able1234au,2010-2014,2014,Slashdot
ab_aditya,2010-2014,2010,Slashdot
adityakamble69,2010-2014,2011,SourceForge
jonathansaenz,2010-2014,2011,GitHub
acots,2010-2014,2012,SourceForge
food6room,2010-2014,2011,GitHub
Arcelis,2010-2014,2011,GitHub
ShawnBird,2010-2014,2010,HackerNews
mashaeidlina,2010-2014,2013,GitHub
rayiner,2010-2014,2010,HackerNews
naveenkumar,2010-2014,2010,GitHub
jeffdavis,2010-2014,2013,HackerNews
jaimelobato,2010-2014,2011,GitHub
SandB0x,2010-2014,2012,HackerNews
repairroll5,2010-2014,2012,GitHub
addertheblack,2010-2014,2012,SourceForge
meg6,2010-2014,2014,GitHub
acturis01,2010-2014,2011,SourceForge
abdulaziz_2008,2010-2014,2011,SourceForge
crapshoot101,2010-2014,2013,HackerNews
adamhoka,2010-2014,2011,SourceForge
jsz0,2010-2014,2013,HackerNews
bhaurao,2010-2014,2010,GitHub
yihupoem,2010-2014,2014,GitHub
aeolopile,2010-2014,2010,SourceForge
cjbprime,2010-2014,2014,HackerNews
akadien,2010-2014,2014,HackerNews
aassaa,2010-2014,2011,SourceForge
veronikastevens,2010-2014,2014,HackerNews
acharn666,2010-2014,2011,SourceForge
jedberg,2010-2014,2014,HackerNews
portman,2010-2014,2013,HackerNews
aboily,2010-2014,2011,SourceForge
antidoh,2010-2014,2010,HackerNews
mdouaihy,2010-2014,2014,GitHub
lokemoon,2010-2014,2012,GitHub
agigi,2010-2014,2012,SourceForge
agares_media,2010-2014,2014,SourceForge
afdsaf,2010-2014,2011,SourceForge
zhangxincai,2010-2014,2011,GitHub
nicholas623,2010-2014,2013,GitHub
agent_m,2010-2014,2013,SourceForge
aaabbbaaa,2010-2014,2013,GitHub
sabbirjoy,2010-2014,2013,GitHub
unconed,2010-2014,2013,HackerNews
a-zarkon!,2010-2014,2013,Slashdot
Barel,2010-2014,2011,GitHub
aalmada,2010-2014,2012,SourceForge
a10waveracer,2010-2014,2013,Slashdot
Ryan938u2j,2010-2014,2010,GitHub
acab9759,2010-2014,2014,SourceForge
acabby,2010-2014,2011,SourceForge
jfc,2010-2014,2012,HackerNews
Satiis,2010-2014,2013,GitHub
jasonadriaan,2010-2014,2012,HackerNews
kiba,2010-2014,2010,HackerNews
a3an,2010-2014,2011,SourceForge
aaff,2010-2014,2014,SourceForge
2b,2010-2014,2013,Slashdot
agneau,2010-2014,2010,SourceForge
abeing,2010-2014,2011,SourceForge
sportsnow22,2010-2014,2013,GitHub
nativeblogger,2010-2014,2014,HackerNews
aboucher,2010-2014,2014,SourceForge
acorpse,2010-2014,2012,SourceForge
uladzislau,2010-2014,2014,HackerNews
a1studmuffin,2010-2014,2012,SourceForge
rahul6142,2010-2014,2014,GitHub
ianaranega,2010-2014,2013,GitHub
_anomaly_,2010-2014,2010,Slashdot
abhisek_san1,2010-2014,2013,SourceForge
slash-84,2010-2014,2012,GitHub
aaandre,2010-2014,2013,Slashdot
achitez,2010-2014,2013,SourceForge
Judson,2010-2014,2013,HackerNews
iancawood,2010-2014,2012,GitHub
140Mandak262Jamuna,2010-2014,2012,Slashdot
snambi,2010-2014,2013,HackerNews
adaflink,2010-2014,2012,SourceForge
abinsh,2010-2014,2012,SourceForge
DaHristov,2010-2014,2013,GitHub
rlmorrisostrom,2010-2014,2010,GitHub
gregorkas,2010-2014,2011,HackerNews
Garbage,2010-2014,2010,HackerNews
adamcbuckley,2010-2014,2012,SourceForge
kaybe,2010-2014,2014,HackerNews
Lonehunter,2010-2014,2013,GitHub
phamilton,2010-2014,2014,HackerNews
6*7,2010-2014,2013,Slashdot
pinchyfingers,2010-2014,2010,HackerNews
addmx,2010-2014,2013,SourceForge
_egg,2010-2014,2014,Slashdot
14CharUsername,2010-2014,2012,Slashdot
adominique,2010-2014,2010,SourceForge
thaidh1907,2010-2014,2014,GitHub
aforsythe,2010-2014,2010,SourceForge
aarvey,2010-2014,2011,SourceForge
M-Tareq,2010-2014,2011,GitHub
Khadija123,2010-2014,2010,GitHub
joksnet,2010-2014,2014,HackerNews
adamiser,2010-2014,2012,SourceForge
jerryhindman825,2010-2014,2011,GitHub
bhartzer,2010-2014,2013,HackerNews
asdf13,2010-2014,2012,GitHub
abbeytek,2010-2014,2014,SourceForge
archangel_one,2010-2014,2012,HackerNews
a13x4nd7u,2010-2014,2012,SourceForge
pekk,2010-2014,2011,HackerNews
afogleson,2010-2014,2014,SourceForge
afuqua,2010-2014,2011,SourceForge
ilidemi,2010-2014,2014,GitHub
aalvaro,2010-2014,2010,SourceForge
agibsonccc,2010-2014,2014,HackerNews
wtbob,2010-2014,2014,HackerNews
adeon,2010-2014,2013,SourceForge
elklein96,2010-2014,2011,GitHub
agjohnson,2010-2014,2011,SourceForge
jrazza,2010-2014,2010,GitHub
yloenosafiu,2010-2014,2012,GitHub
__keronin,2010-2014,2013,Slashdot
CountHackulus,2010-2014,2011,HackerNews
kintan,2010-2014,2013,HackerNews
adurstewitz,2010-2014,2014,SourceForge
danielweber,2010-2014,2011,HackerNews
achilles42,2010-2014,2013,SourceForge
adrianstevenson,2010-2014,2014,SourceForge
rafaelsouzamota,2010-2014,2010,GitHub
aavery,2010-2014,2011,Slashdot
Glen2010,2010-2014,2010,GitHub
kn0thing,2010-2014,2011,HackerNews
agarwal,2010-2014,2013,SourceForge
afaxator,2010-2014,2010,SourceForge
$carab,2010-2014,2013,Slashdot
nhabedi,2010-2014,2013,GitHub
clizzy12,2010-2014,2011,GitHub
atmosx,2010-2014,2010,HackerNews
afrit,2010-2014,2011,SourceForge
run4yourlives,2010-2014,2014,HackerNews
LewisMotorSales,2010-2014,2010,GitHub
matwood,2010-2014,2013,HackerNews
michael-dev,2010-2014,2014,GitHub
kavant,2010-2014,2012,GitHub
taksun,2010-2014,2011,GitHub
ele-servers,2010-2014,2012,GitHub
carbocation,2010-2014,2011,HackerNews
Peaker,2010-2014,2013,HackerNews
aeby,2010-2014,2014,SourceForge
agentnappi,2010-2014,2012,SourceForge
pinecove,2010-2014,2010,GitHub
ejkkim,2010-2014,2011,GitHub
acrazero,2010-2014,2010,SourceForge
krzyk,2010-2014,2012,HackerNews
archanajoomla,2010-2014,2010,GitHub
queen-sun121,2010-2014,2014,GitHub
acolegate,2010-2014,2010,SourceForge
philfreo,2010-2014,2014,HackerNews
a67sm,2010-2014,2013,SourceForge
border1title,2010-2014,2013,GitHub
adspassuri,2010-2014,2011,SourceForge
0x00000dcc,2010-2014,2014,Slashdot
madhankp,2010-2014,2011,GitHub
access_denied,2010-2014,2010,HackerNews
YYnan,2010-2014,2013,GitHub
crow3eight,2010-2014,2010,GitHub
limedwin,2010-2014,2010,GitHub
fleetapp,2010-2014,2014,GitHub
adkins1984,2010-2014,2014,SourceForge
JeroenBijl,2010-2014,2014,GitHub
abourguignon,2010-2014,2012,SourceForge
tvzapApp,2010-2014,2011,GitHub
aedmunds,2010-2014,2013,SourceForge
intediligent,2010-2014,2011,GitHub
marshray,2010-2014,2012,HackerNews
mail48gym,2010-2014,2013,GitHub
adderblack,2010-2014,2012,SourceForge
agent378,2010-2014,2010,SourceForge
nsp5074,2010-2014,2010,GitHub
blissofbeing,2010-2014,2013,HackerNews
abryanw,2010-2014,2010,SourceForge
davidmathers,2010-2014,2010,HackerNews
buzz1006,2010-2014,2012,GitHub
muppetman,2010-2014,2011,HackerNews
afurrow,2010-2014,2013,SourceForge
acklen,2010-2014,2011,SourceForge
oriolgual,2010-2014,2011,HackerNews
M4DMurdock,2010-2014,2012,GitHub
aaron37,2010-2014,2010,SourceForge
liveitalyvsjapanlivevs,2010-2014,2014,GitHub
aboood,2010-2014,2014,SourceForge
mqwang,2010-2014,2011,GitHub
ffuentes01,2010-2014,2013,GitHub
haseo91,2010-2014,2014,GitHub
eyasato,2010-2014,2010,GitHub
aravind0609,2010-2014,2014,GitHub
codebeaker,2010-2014,2014,HackerNews
pama,2010-2014,2014,HackerNews
Stratoscope,2010-2014,2013,HackerNews
tptacek,2010-2014,2011,HackerNews
acidphish,2010-2014,2013,SourceForge
adambros,2010-2014,2011,SourceForge
abdallah1,2010-2014,2014,SourceForge
lukaszkalita,2010-2014,2011,GitHub
agentsmithx,2010-2014,2012,SourceForge
aaronbphillips,2010-2014,2011,SourceForge
aadvancedGIR,2010-2014,2011,Slashdot
wisty,2010-2014,2010,HackerNews
brackin,2010-2014,2014,HackerNews
adaptee,2010-2014,2011,SourceForge
ismael1,2010-2014,2012,GitHub
Surio,2010-2014,2013,HackerNews
a2l,2010-2014,2012,SourceForge
height45trowel,2010-2014,2012,GitHub
adrift,2010-2014,2013,SourceForge
3.2.3,2010-2014,2011,Slashdot
clistctrl,2010-2014,2012,HackerNews
ANH,2010-2014,2010,HackerNews
maxerickson,2010-2014,2013,HackerNews
abhijitwalke,2010-2014,2010,SourceForge
Dharmaprabhu,2010-2014,2010,GitHub
ArbitraryLimits,2010-2014,2014,HackerNews
tjholowaychuk,2010-2014,2010,HackerNews
aandreu,2010-2014,2013,SourceForge
Rexxar,2010-2014,2011,HackerNews
adjmtgjpmd22,2010-2014,2010,SourceForge
agandini,2010-2014,2013,SourceForge
a0me,2010-2014,2010,Slashdot
abel_camarena,2010-2014,2011,SourceForge
adeptt,2010-2014,2010,SourceForge
Moocar,2010-2014,2010,HackerNews
yuhong,2010-2014,2010,HackerNews
lalovic,2010-2014,2011,GitHub
Gitweazle,2010-2014,2011,GitHub
dtcheung,2010-2014,2014,GitHub
bronson,2010-2014,2012,HackerNews
agentc0re,2010-2014,2013,SourceForge
ANTSANTS,2010-2014,2012,HackerNews
potcap2,2010-2014,2010,GitHub
adler42,2010-2014,2010,SourceForge
SoftwareMaven,2010-2014,2013,HackerNews
chongzhu,2010-2014,2012,GitHub
ikuklos,2010-2014,2011,GitHub
luisfpimenta,2010-2014,2010,GitHub
buticm,2010-2014,2013,GitHub
robn_fastmail,2010-2014,2010,HackerNews
aeheathc,2010-2014,2013,SourceForge
jiggy2011,2010-2014,2011,HackerNews
shewman,2010-2014,2014,GitHub
acorbi,2010-2014,2011,SourceForge
605dave,2010-2014,2011,Slashdot
arnoldharvey1025,2010-2014,2010,GitHub
sp332,2010-2014,2013,HackerNews
abc1232,2010-2014,2014,SourceForge
adiblol,2010-2014,2013,SourceForge
aamoruso,2010-2014,2013,SourceForge
copper,2010-2014,2012,HackerNews
TheClassCutters,2010-2014,2013,GitHub
ace1214,2010-2014,2011,SourceForge
michaelwww,2010-2014,2013,HackerNews
richfairhurst,2010-2014,2013,GitHub
6350',2010-2014,2010,Slashdot
acmacm,2010-2014,2012,SourceForge
acetoneiso-team,2010-2014,2010,SourceForge
assente,2010-2014,2011,HackerNews
AaronW,2010-2014,2012,Slashdot
y0din,2010-2014,2014,GitHub
caxalarezu,2010-2014,2011,GitHub
dpweb,2010-2014,2011,HackerNews
guguai,2010-2014,2013,GitHub
dennislab8,2010-2014,2011,GitHub
3terrabyte,2010-2014,2013,Slashdot
superice,2010-2014,2010,HackerNews
mathurricha,2010-2014,2014,GitHub
achater,2010-2014,2011,SourceForge
azcoovtest,2010-2014,2013,GitHub
mipnix,2010-2014,2010,HackerNews
acidre,2010-2014,2011,SourceForge
adrianr,2010-2014,2010,SourceForge
-noefordeg-,2010-2014,2012,Slashdot
baq,2010-2014,2012,HackerNews
h4nt1,2010-2014,2012,GitHub
adq,2010-2014,2010,SourceForge
jgg,2010-2014,2012,HackerNews
Griney,2010-2014,2010,GitHub
bradleysmith,2010-2014,2010,HackerNews
acalarcon,2010-2014,2010,SourceForge
sanjaysurani,2010-2014,2013,GitHub
wccrawford,2010-2014,2014,HackerNews
abom-dev,2010-2014,2012,SourceForge
afalout,2010-2014,2010,SourceForge
aevdokimenko,2010-2014,2011,SourceForge
robwilliams88,2010-2014,2014,HackerNews
gcp,2010-2014,2014,HackerNews
4of12,2010-2014,2014,Slashdot
adoncloud,2010-2014,2011,SourceForge
ishinchong,2010-2014,2010,GitHub
michaelmayer,2010-2014,2014,HackerNews
Urgo,2010-2014,2012,HackerNews
acikfikir,2010-2014,2014,SourceForge
mikeash,2010-2014,2013,HackerNews
kodefuguru,2010-2014,2013,HackerNews
HajoGerl,2010-2014,2010,GitHub
rahul614222,2010-2014,2013,GitHub
makeramen,2010-2014,2014,HackerNews
airbill,2010-2014,2011,GitHub
Github278,2010-2014,2014,GitHub
cloud8421,2010-2014,2011,GitHub
adverick,2010-2014,2011,SourceForge
GaveUp,2010-2014,2013,HackerNews
luztoscano,2010-2014,2014,GitHub
abandoned,2010-2014,2013,SourceForge
adoshev,2010-2014,2012,SourceForge
urospajic,2010-2014,2014,GitHub
aabodun,2010-2014,2014,SourceForge
wizard_2,2010-2014,2014,HackerNews
jordanfontorbe,2010-2014,2010,GitHub
dfischer,2010-2014,2014,HackerNews
VinLeo,2010-2014,2013,GitHub
anatoly,2010-2014,2012,HackerNews
prsa01,2010-2014,2012,HackerNews
uragonwarrior,2010-2014,2012,GitHub
consuelomoon,2010-2014,2014,GitHub
aashigupta56,2010-2014,2013,Slashdot
abansal,2010-2014,2012,SourceForge
tailorlier7,2010-2014,2010,GitHub
varjag,2010-2014,2010,HackerNews
gvb,2010-2014,2013,HackerNews
polish28story,2010-2014,2014,GitHub
dustlilac6,2010-2014,2010,GitHub
aapocketz,2010-2014,2013,SourceForge
acoopersmith,2010-2014,2010,SourceForge
21mhz,2010-2014,2011,Slashdot
stonish,2010-2014,2014,GitHub
abreslav,2010-2014,2013,SourceForge
rithy,2010-2014,2012,GitHub
charleslmunger,2010-2014,2011,HackerNews
acdalton,2010-2014,2012,SourceForge
RRWagner,2010-2014,2010,HackerNews
SimHacker,2010-2014,2011,HackerNews
franciscohreyes,2010-2014,2012,GitHub
codezero,2010-2014,2014,HackerNews
shushmit-yadav,2010-2014,2013,GitHub
abibula,2010-2014,2010,SourceForge
ablock84,2010-2014,2012,SourceForge
afatac,2010-2014,2011,SourceForge
rdl,2010-2014,2014,HackerNews
daderpityderpdo,2010-2014,2010,GitHub
modeless,2010-2014,2010,HackerNews
dm2,2010-2014,2011,HackerNews
afterhours,2010-2014,2010,SourceForge
acalpini,2010-2014,2014,SourceForge
adamscottv,2010-2014,2011,SourceForge
abaddononion,2010-2014,2010,Slashdot
ethercreations,2010-2014,2011,GitHub
richiepear,2010-2014,2011,HackerNews
randall,2010-2014,2013,HackerNews
netslime40,2010-2014,2010,GitHub
a1s2d3f4g5,2010-2014,2011,SourceForge
aeckhoff,2010-2014,2011,SourceForge
tracker1,2010-2014,2014,HackerNews
abandonment,2010-2014,2013,Slashdot
agiorgio,2010-2014,2010,SourceForge
bitseadb,2010-2014,2012,GitHub
adgrant,2010-2014,2010,SourceForge
ababayan,2010-2014,2014,SourceForge
jmount,2010-2014,2013,HackerNews
austinz,2010-2014,2012,HackerNews
Maven911,2010-2014,2014,HackerNews
ayhama4,2010-2014,2010,GitHub
adamprada,2010-2014,2013,SourceForge
adaykin,2010-2014,2014,SourceForge
ajyifudyle,2010-2014,2010,GitHub
adarkling,2010-2014,2011,SourceForge
adrianfurtuna,2010-2014,2010,SourceForge
aaronbratcher,2010-2014,2011,SourceForge
pakas74,2010-2014,2012,GitHub
adburton,2010-2014,2010,SourceForge
aapoaapo,2010-2014,2010,SourceForge
abhinavkumar,2010-2014,2012,SourceForge
nghia204,2010-2014,2011,GitHub
dotpot,2010-2014,2012,HackerNews
88Seconds,2010-2014,2012,Slashdot
JBC01,2010-2014,2011,GitHub
chopsueyar,2010-2014,2011,HackerNews
!-!appy_!!arnian,2010-2014,2011,Slashdot
agamsingh,2010-2014,2012,SourceForge
herobrine80,2010-2014,2012,GitHub
abhinandanpromoters,2010-2014,2011,Slashdot
kushdimple,2010-2014,2011,GitHub
Jahb,2010-2014,2014,GitHub
adrian_hudnott,2010-2014,2011,SourceForge
a_madl,2010-2014,2013,SourceForge
abindian,2010-2014,2014,SourceForge
mthoms,2010-2014,2013,HackerNews
bl4k,2010-2014,2013,HackerNews
shabble,2010-2014,2014,HackerNews
spongegym0,2010-2014,2011,GitHub
earbitscom,2010-2014,2012,HackerNews
adimkov,2010-2014,2011,SourceForge
4lex,2010-2014,2014,Slashdot
PatriciaLopes,2010-2014,2012,HackerNews
abbaskhan,2010-2014,2011,SourceForge
jdipierro,2010-2014,2013,HackerNews
thaethae,2010-2014,2014,GitHub
agao-baml,2010-2014,2011,SourceForge
lasseschou,2010-2014,2010,GitHub
ivanr,2010-2014,2014,HackerNews
abhilashgs,2010-2014,2010,SourceForge
a-r-l,2010-2014,2010,SourceForge
charithag,2010-2014,2012,GitHub
agnitumus,2010-2014,2013,SourceForge
afm_44,2010-2014,2010,SourceForge
aamwaylogistics,2010-2014,2010,Slashdot
_4rp4n3t,2010-2014,2013,Slashdot
renewell,2010-2014,2011,GitHub
jeannew,2010-2014,2011,GitHub
aamir_prodigy,2010-2014,2010,SourceForge
shalinis,2010-2014,2010,GitHub
BenSchaechter,2010-2014,2012,HackerNews
tyleroftexas,2010-2014,2012,GitHub
6of9,2010-2014,2011,Slashdot
aanttila,2010-2014,2014,SourceForge
coltonwilliams,2010-2014,2013,GitHub
adgteq,2010-2014,2011,SourceForge
a_s_z,2010-2014,2012,SourceForge
slug,2010-2014,2010,HackerNews
adroman,2010-2014,2014,SourceForge
cageface,2010-2014,2013,HackerNews
0xRamsi,2010-2014,2014,GitHub
achougle,2010-2014,2012,SourceForge
trop,2010-2014,2012,HackerNews
ace123,2010-2014,2012,SourceForge
adamb5000,2010-2014,2011,SourceForge
adb014,2010-2014,2010,SourceForge
chiangyn,2010-2014,2010,GitHub
richo,2010-2014,2012,HackerNews
00squirrel,2010-2014,2014,Slashdot
repos-xml,2010-2014,2010,GitHub
rodolfor,2010-2014,2012,HackerNews
poxiaohai9090,2010-2014,2012,GitHub
rbanffy,2010-2014,2011,HackerNews
batista,2010-2014,2010,HackerNews
kleptbit,2010-2014,2011,GitHub
MichaelJorgensen,2010-2014,2010,GitHub
aclemens,2010-2014,2012,SourceForge
modoc,2010-2014,2013,HackerNews
abarrow,2010-2014,2010,Slashdot
adriandavis,2010-2014,2012,SourceForge
jarin,2010-2014,2014,HackerNews
guard-of-terra,2010-2014,2011,HackerNews
puppetmaster3,2010-2014,2013,HackerNews
abemonty,2010-2014,2010,SourceForge
nibomisop,2010-2014,2011,GitHub
crazygringo,2010-2014,2012,HackerNews
simon_weber,2010-2014,2014,HackerNews
a_sokoloff,2010-2014,2013,SourceForge
adavis232002,2010-2014,2012,SourceForge
stribJamieHutt,2010-2014,2013,GitHub
kls,2010-2014,2012,HackerNews
aalhamad,2010-2014,2010,SourceForge
adammontague,2010-2014,2011,SourceForge
tsetimmy,2010-2014,2011,GitHub
adrianboeing,2010-2014,2013,SourceForge
lamthanh8887,2010-2014,2011,GitHub
mrrune,2010-2014,2010,GitHub
abhikurve,2010-2014,2010,SourceForge
ebtalley,2010-2014,2013,HackerNews
Zeek001,2010-2014,2012,GitHub
qbrass,2010-2014,2014,HackerNews
diakula,2010-2014,2011,GitHub
agazo,2010-2014,2013,SourceForge
austinlyons,2010-2014,2010,HackerNews
agencialopd,2010-2014,2014,SourceForge
fronasdete,2010-2014,2011,GitHub
r00te4,2010-2014,2013,GitHub
abhishek12,2010-2014,2014,SourceForge
77Punker,2010-2014,2013,Slashdot
JoachimSchipper,2010-2014,2014,HackerNews
Servery,2010-2014,2012,GitHub
zacksement,2010-2014,2010,GitHub
w1ntermute,2010-2014,2010,HackerNews
2Wrongs,2010-2014,2010,Slashdot
adzodzikov,2010-2014,2014,SourceForge
adinu,2010-2014,2012,SourceForge
honey9shelf,2010-2014,2010,GitHub
achim66,2010-2014,2011,SourceForge
616c,2010-2014,2011,HackerNews
(54)T-Dub,2010-2014,2012,Slashdot
smartician,2010-2014,2014,HackerNews
elvinah,2010-2014,2011,GitHub
robertgraham,2010-2014,2012,HackerNews
adecker,2010-2014,2014,SourceForge
balintmatyus,2010-2014,2013,GitHub
barmstrong,2010-2014,2014,HackerNews
goombastic,2010-2014,2014,HackerNews
keach,2010-2014,2012,GitHub
aagaande,2010-2014,2013,SourceForge
pyre,2010-2014,2011,HackerNews
active8,2010-2014,2010,SourceForge
birsenaydin,2010-2014,2014,GitHub
aceofspades1217,2010-2014,2011,SourceForge
abe-petrillo,2010-2014,2012,SourceForge
nainira,2010-2014,2011,GitHub
RiderOfGiraffes,2010-2014,2012,HackerNews
PM_Tech,2010-2014,2012,HackerNews
pelf,2010-2014,2013,HackerNews
evangineer,2010-2014,2010,HackerNews
adierking,2010-2014,2011,SourceForge
bakyt115,2010-2014,2011,GitHub
tresta,2010-2014,2012,HackerNews
_avs_007,2010-2014,2013,Slashdot
Dewie,2010-2014,2010,HackerNews
petercooper,2010-2014,2011,HackerNews
abkaiser,2010-2014,2010,SourceForge
Lorenzo72,2010-2014,2013,GitHub
ecesena,2010-2014,2014,HackerNews
eddiecohen,2010-2014,2012,GitHub
GregoryCo,2010-2014,2014,GitHub
smacktoward,2010-2014,2011,HackerNews
raquinones145,2010-2014,2014,GitHub
adhintz,2010-2014,2013,SourceForge
-jaded-,2010-2014,2010,Slashdot
2names,2010-2014,2014,Slashdot
rmarwaha,2010-2014,2013,GitHub
guygurari,2010-2014,2011,HackerNews
xbrlexbace,2010-2014,2012,HackerNews
michaelochurch,2010-2014,2014,HackerNews
aco,2010-2014,2010,SourceForge
agency4net_de,2010-2014,2013,SourceForge
aaronburton,2010-2014,2011,SourceForge
